,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,legendary_sum
452,"['Anticipation', 'Dry Skin', 'Poison Touch']",0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,61,2560,101,300,140,Toxic Mouth PokÃ©mon,40,1000000,0.7,48,Gureggruã‚°ãƒ¬ãƒƒã‚°ãƒ«,Croagunk,50.0,453,61,40,50,poison,fighting,23.0,4,0,0.28258327686638596
453,"['Anticipation', 'Dry Skin', 'Poison Touch']",0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,106,5120,71,490,75,Toxic Mouth PokÃ©mon,65,1000000,1.3,83,Dokurogãƒ‰ã‚¯ãƒ­ãƒƒã‚°,Toxicroak,50.0,454,86,65,85,poison,fighting,44.4,4,0,0.28258327686638596
454,['Levitate'],2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,6400,71,454,200,Bug Catcher PokÃ©mon,72,1250000,1.4,74,Muskippaãƒžã‚¹ã‚­ãƒƒãƒ‘,Carnivine,50.0,455,90,72,46,grass,,27.0,4,0,0.28258327686638596
455,"['Swift Swim', 'Storm Drain', 'Water Veil']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,49,5120,71,330,190,Wing Fish PokÃ©mon,56,600000,0.4,49,Keikouoã‚±ã‚¤ã‚³ã‚¦ã‚ª,Finneon,50.0,456,49,61,66,water,,7.0,4,0,0.28258327686638596
456,"['Swift Swim', 'Storm Drain', 'Water Veil']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69,5120,71,460,75,Neon PokÃ©mon,76,600000,1.2,69,Neolantãƒã‚ªãƒ©ãƒ³ãƒˆ,Lumineon,50.0,457,69,86,91,water,,24.0,4,0,0.28258327686638596
457,"['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,20,6400,71,345,25,Kite PokÃ©mon,50,1250000,1.0,45,Tamantaã‚¿ãƒžãƒ³ã‚¿,Mantyke,50.0,458,60,120,50,water,flying,65.0,4,0,0.28258327686638596
458,"['Snow Warning', 'Soundproof']",2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,62,5120,71,334,120,Frosted Tree PokÃ©mon,50,1250000,1.0,60,Yukikaburiãƒ¦ã‚­ã‚«ãƒ–ãƒª,Snover,50.0,459,62,60,40,grass,ice,50.5,4,0,0.28258327686638596
459,"['Snow Warning', 'Soundproof']",2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,132,5120,71,594,60,Frosted Tree PokÃ©mon,105,1250000,2.2,90,Yukinoohãƒ¦ã‚­ãƒŽã‚ªãƒ¼,Abomasnow,50.0,460,132,105,30,grass,ice,135.5,4,0,0.28258327686638596
460,"['Pressure', 'Pickpocket']",2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,120,5120,36,510,45,Sharp Claw PokÃ©mon,65,1059860,1.1,70,Manyulaãƒžãƒ‹ãƒ¥ãƒ¼ãƒ©,Weavile,50.0,461,45,85,125,dark,ice,34.0,4,0,0.28258327686638596
461,"['Magnet Pull', 'Sturdy', 'Analytic']",0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,70,5120,71,535,30,Magnet Area PokÃ©mon,115,1000000,1.2,70,Jibacoilã‚¸ãƒã‚³ã‚¤ãƒ«,Magnezone,,462,130,90,60,electric,steel,180.0,4,0,0.28258327686638596
462,"['Own Tempo', 'Oblivious', 'Cloud Nine']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,71,515,30,Licking PokÃ©mon,95,1000000,1.7,110,Berobeltãƒ™ãƒ­ãƒ™ãƒ«ãƒˆ,Lickilicky,50.0,463,80,95,50,normal,,140.0,4,0,0.28258327686638596
463,"['Lightningrod', 'Solid Rock', 'Reckless']",1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,140,5120,71,535,30,Drill PokÃ©mon,130,1250000,2.4,115,Dosidonãƒ‰ã‚µã‚¤ãƒ‰ãƒ³,Rhyperior,50.0,464,55,55,40,ground,rock,282.8,4,0,0.28258327686638596
464,"['Chlorophyll', 'Leaf Guard', 'Regenerator']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,71,535,30,Vine PokÃ©mon,125,1000000,2.0,100,Mojumboãƒ¢ã‚¸ãƒ£ãƒ³ãƒœ,Tangrowth,50.0,465,110,50,50,grass,,128.6,4,0,0.28258327686638596
465,"['Motor Drive', 'Vital Spirit']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,123,6400,71,540,30,Thunderbolt PokÃ©mon,67,1000000,1.8,75,Elekibleã‚¨ãƒ¬ã‚­ãƒ–ãƒ«,Electivire,75.4,466,95,85,95,electric,,138.6,4,0,0.28258327686638596
466,"['Flame Body', 'Vital Spirit']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,95,6400,71,540,30,Blast PokÃ©mon,67,1000000,1.6,75,Booburnãƒ–ãƒ¼ãƒãƒ¼ãƒ³,Magmortar,75.4,467,125,95,83,fire,,68.0,4,0,0.28258327686638596
467,"['Hustle', 'Serene Grace', 'Super Luck']",0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,50,2560,71,545,30,Jubilee PokÃ©mon,95,800000,1.5,85,Togekissãƒˆã‚²ã‚­ãƒƒã‚¹,Togekiss,88.1,468,120,115,80,fairy,flying,38.0,4,0,0.28258327686638596
468,"['Speed Boost', 'Tinted Lens', 'Frisk']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,76,5120,71,515,30,Ogre Darner PokÃ©mon,86,1000000,1.9,86,Megayanmaãƒ¡ã‚¬ãƒ¤ãƒ³ãƒž,Yanmega,50.0,469,116,56,95,bug,flying,51.5,4,0,0.28258327686638596
469,"['Leaf Guard', 'Chlorophyll']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110,8960,36,525,45,Verdant PokÃ©mon,130,1000000,1.0,65,Leafiaãƒªãƒ¼ãƒ•ã‚£ã‚¢,Leafeon,88.1,470,60,65,95,grass,,25.5,4,0,0.28258327686638596
470,"['Snow Cloak', 'Ice Body']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,60,8960,36,525,45,Fresh Snow PokÃ©mon,110,1000000,0.8,65,Glaciaã‚°ãƒ¬ã‚¤ã‚·ã‚¢,Glaceon,88.1,471,130,95,65,ice,,25.9,4,0,0.28258327686638596
471,"['Hyper Cutter', 'Sand Veil', 'Poison Heal']",0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,95,5120,71,510,30,Fang Scorp PokÃ©mon,125,1059860,2.0,75,Glionã‚°ãƒ©ã‚¤ã‚ªãƒ³,Gliscor,50.0,472,45,75,95,ground,flying,42.5,4,0,0.28258327686638596
472,"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,130,5120,71,530,50,Twin Tusk PokÃ©mon,80,1250000,2.5,110,Mammooãƒžãƒ³ãƒ ãƒ¼,Mamoswine,50.0,473,70,60,80,ice,ground,291.0,4,0,0.28258327686638596
473,"['Adaptability', 'Download', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,71,535,30,Virtual PokÃ©mon,70,1000000,0.9,85,Porygon-zãƒãƒªã‚´ãƒ³ï¼º,Porygon-Z,,474,135,75,90,normal,,34.0,4,0,0.28258327686638596
474,"['Steadfast', 'Justified']",1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,165,5120,36,618,45,Blade PokÃ©mon,95,1250000,1.6,68,Erureidoã‚¨ãƒ«ãƒ¬ã‚¤ãƒ‰,Gallade,100.0,475,65,115,110,psychic,fighting,52.0,4,0,0.28258327686638596
475,"['Sturdy', 'Magnet Pull', 'Sand Force']",0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,55,5120,71,525,60,Compass PokÃ©mon,145,1000000,1.4,60,Dainoseãƒ€ã‚¤ãƒŽãƒ¼ã‚º,Probopass,50.0,476,75,150,40,rock,steel,340.0,4,0,0.28258327686638596
476,"['Pressure', 'Frisk']",0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,100,6400,36,525,45,Gripper PokÃ©mon,135,800000,2.2,45,Yonoirãƒ¨ãƒŽãƒ¯ãƒ¼ãƒ«,Dusknoir,50.0,477,65,135,45,ghost,,106.6,4,0,0.28258327686638596
477,"['Snow Cloak', 'Cursed Body']",0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,80,5120,71,480,75,Snow Land PokÃ©mon,70,1000000,1.3,70,Yukimenokoãƒ¦ã‚­ãƒ¡ãƒŽã‚³,Froslass,0.0,478,80,70,110,ice,ghost,26.6,4,0,0.28258327686638596
478,['Levitate'],0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,65,5120,71,520,45,Plasma PokÃ©mon,107,1000000,0.3,50,Rotomãƒ­ãƒˆãƒ ,Rotom,,479,105,107,86,electric,ghost,0.3,4,0,0.28258327686638596
479,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,20480,141,580,3,Knowledge PokÃ©mon,130,1250000,0.3,75,Yuxieãƒ¦ã‚¯ã‚·ãƒ¼,Uxie,,480,75,130,95,psychic,,0.3,4,1,0.28258327686638596
480,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,105,20480,141,580,3,Emotion PokÃ©mon,105,1250000,0.3,80,Emritã‚¨ãƒ ãƒªãƒƒãƒˆ,Mesprit,,481,105,105,80,psychic,,0.3,4,1,0.28258327686638596
481,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,125,20480,141,580,3,Willpower PokÃ©mon,70,1250000,0.3,75,Agnomeã‚¢ã‚°ãƒŽãƒ ,Azelf,,482,125,70,115,psychic,,0.3,4,1,0.28258327686638596
482,"['Pressure', 'Telepathy']",0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,120,30720,1,680,3,Temporal PokÃ©mon,120,1250000,5.4,100,Dialgaãƒ‡ã‚£ã‚¢ãƒ«ã‚¬,Dialga,,483,150,100,90,steel,dragon,683.0,4,1,0.28258327686638596
483,"['Pressure', 'Telepathy']",1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,120,30720,1,680,3,Spatial PokÃ©mon,100,1250000,4.2,90,Palkiaãƒ‘ãƒ«ã‚­ã‚¢,Palkia,,484,150,120,100,water,dragon,336.0,4,1,0.28258327686638596
484,"['Flash Fire', 'Flame Body']",0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,90,2560,101,600,3,Lava Dome PokÃ©mon,106,1250000,1.7,91,Heatranãƒ’ãƒ¼ãƒ‰ãƒ©ãƒ³,Heatran,50.0,485,130,106,77,fire,steel,430.0,4,1,0.28258327686638596
485,['Slow Start'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,30720,1,670,3,Colossal PokÃ©mon,110,1250000,3.7,110,Regigigasãƒ¬ã‚¸ã‚®ã‚¬ã‚¹,Regigigas,,486,80,110,100,normal,,420.0,4,1,0.28258327686638596
486,"['Pressure', 'Telepathy', 'Levitate']",0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,120,30720,1,680,3,Renegade PokÃ©mon,100,1250000,4.5,150,Giratina (another Forme)ã‚®ãƒ©ãƒ†ã‚£ãƒŠ,Giratina,,487,120,100,90,ghost,dragon,750.0,4,1,0.28258327686638596
487,['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,70,30720,101,600,3,Lunar PokÃ©mon,120,1250000,1.5,120,Cresseliaã‚¯ãƒ¬ã‚»ãƒªã‚¢,Cresselia,0.0,488,75,130,85,psychic,,85.6,4,1,0.28258327686638596
488,['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,80,10240,71,480,30,Sea Drifter PokÃ©mon,80,1250000,0.4,80,Phioneãƒ•ã‚£ã‚ªãƒ,Phione,,489,80,80,80,water,,3.1,4,0,0.28258327686638596
489,['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,2560,71,600,3,Seafaring PokÃ©mon,100,1250000,0.3,100,ManaphyãƒžãƒŠãƒ•ã‚£,Manaphy,,490,100,100,100,water,,1.4,4,1,0.28258327686638596
490,['Bad Dreams'],2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,30720,1,600,3,Pitch-Black PokÃ©mon,90,1250000,1.5,70,Darkraiãƒ€ãƒ¼ã‚¯ãƒ©ã‚¤,Darkrai,,491,135,90,125,dark,,50.5,4,1,0.28258327686638596
491,"['Natural Cure', 'Serene Grace']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,103,30720,101,600,45,Gratitude PokÃ©mon,75,1059860,0.2,100,Shaymin (sky Forme)ã‚·ã‚§ã‚¤ãƒŸ,Shaymin,,492,120,75,127,grass,grass,2.1,4,1,0.28258327686638596
492,['Multitype'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120,30720,1,720,3,Alpha PokÃ©mon,120,1250000,3.2,120,Arceusã‚¢ãƒ«ã‚»ã‚¦ã‚¹,Arceus,,493,120,120,120,normal,,320.0,4,1,0.28258327686638596
493,['Victory Star'],1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,100,30720,101,600,3,Victory PokÃ©mon,100,1250000,0.4,100,Victiniãƒ“ã‚¯ãƒ†ã‚£ãƒ‹,Victini,,494,100,100,100,psychic,fire,4.0,5,1,0.28258327686638596
494,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,5120,71,308,45,Grass Snake PokÃ©mon,55,1059860,0.6,45,Tsutarjaãƒ„ã‚¿ãƒ¼ã‚¸ãƒ£,Snivy,88.1,495,45,55,63,grass,,8.1,5,0,0.28258327686638596
495,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,71,413,45,Grass Snake PokÃ©mon,75,1059860,0.8,60,Janovyã‚¸ãƒ£ãƒŽãƒ“ãƒ¼,Servine,88.1,496,60,75,83,grass,,16.0,5,0,0.28258327686638596
496,"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,75,5120,71,528,45,Regal PokÃ©mon,95,1059860,3.3,75,Jalordaã‚¸ãƒ£ãƒ­ãƒ¼ãƒ€,Serperior,88.1,497,75,95,113,grass,,63.0,5,0,0.28258327686638596
497,"['Blaze', 'Thick Fat']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,63,5120,71,308,45,Fire Pig PokÃ©mon,45,1059860,0.5,65,Pokabuãƒã‚«ãƒ–,Tepig,88.1,498,45,45,45,fire,,9.9,5,0,0.28258327686638596
498,"['Blaze', 'Thick Fat']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,93,5120,71,418,45,Fire Pig PokÃ©mon,55,1059860,1.0,90,Chaobooãƒãƒ£ã‚ªãƒ–ãƒ¼,Pignite,88.1,499,70,55,55,fire,fighting,55.5,5,0,0.28258327686638596
499,"['Blaze', 'Reckless']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,123,5120,71,528,45,Mega Fire Pig PokÃ©mon,65,1059860,1.6,110,Enbuohã‚¨ãƒ³ãƒ–ã‚ªãƒ¼,Emboar,88.1,500,100,65,65,fire,fighting,150.0,5,0,0.28258327686638596
500,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,55,5120,71,308,45,Sea Otter PokÃ©mon,45,1059860,0.5,55,MijumaruãƒŸã‚¸ãƒ¥ãƒžãƒ«,Oshawott,88.1,501,63,45,45,water,,5.9,5,0,0.28258327686638596
501,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,5120,71,413,45,Discipline PokÃ©mon,60,1059860,0.8,75,Futachimaruãƒ•ã‚¿ãƒãƒžãƒ«,Dewott,88.1,502,83,60,60,water,,24.5,5,0,0.28258327686638596
502,"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,100,5120,71,528,45,Formidable PokÃ©mon,85,1059860,1.5,95,Daikenkiãƒ€ã‚¤ã‚±ãƒ³ã‚­,Samurott,88.1,503,108,70,70,water,,94.6,5,0,0.28258327686638596
503,"['Run Away', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,3840,71,255,255,Scout PokÃ©mon,39,1000000,0.5,45,MinezumiãƒŸãƒã‚ºãƒŸ,Patrat,50.0,504,35,39,42,normal,,11.6,5,0,0.28258327686638596
504,"['Illuminate', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85,5120,71,420,255,Lookout PokÃ©mon,69,1000000,1.1,60,MiruhogãƒŸãƒ«ãƒ›ãƒƒã‚°,Watchog,50.0,505,60,69,77,normal,,27.0,5,0,0.28258327686638596
505,"['Vital Spirit', 'Pickup', 'Run Away']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,71,275,255,Puppy PokÃ©mon,45,1059860,0.4,45,Yorterrieãƒ¨ãƒ¼ãƒ†ãƒªãƒ¼,Lillipup,50.0,506,25,45,55,normal,,4.1,5,0,0.28258327686638596
506,"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,3840,71,370,120,Loyal Dog PokÃ©mon,65,1059860,0.9,65,Herderrieãƒãƒ¼ãƒ‡ãƒªã‚¢,Herdier,50.0,507,35,65,60,normal,,14.7,5,0,0.28258327686638596
507,"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,3840,71,500,45,Big-Hearted PokÃ©mon,90,1059860,1.2,85,Moolandãƒ ãƒ¼ãƒ©ãƒ³ãƒ‰,Stoutland,50.0,508,45,90,80,normal,,61.0,5,0,0.28258327686638596
508,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,50,5120,71,281,255,Devious PokÃ©mon,37,1000000,0.4,41,Choronekoãƒãƒ§ãƒ­ãƒã‚³,Purrloin,50.0,509,50,37,66,dark,,10.1,5,0,0.28258327686638596
509,"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,88,5120,71,446,90,Cruel PokÃ©mon,50,1000000,1.1,64,Lepardasãƒ¬ãƒ‘ãƒ«ãƒ€ã‚¹,Liepard,50.0,510,88,50,106,dark,,37.5,5,0,0.28258327686638596
510,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,53,5120,71,316,190,Grass Monkey PokÃ©mon,48,1000000,0.6,50,Yanappuãƒ¤ãƒŠãƒƒãƒ—,Pansage,88.1,511,53,48,64,grass,,10.5,5,0,0.28258327686638596
511,"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,98,5120,71,498,75,Thorn Monkey PokÃ©mon,63,1000000,1.1,75,Yanakkieãƒ¤ãƒŠãƒƒã‚­ãƒ¼,Simisage,88.1,512,98,63,101,grass,,30.5,5,0,0.28258327686638596
512,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,53,5120,71,316,190,High Temp PokÃ©mon,48,1000000,0.6,50,Baoppuãƒã‚ªãƒƒãƒ—,Pansear,88.1,513,53,48,64,fire,,11.0,5,0,0.28258327686638596
513,"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,98,5120,71,498,75,Ember PokÃ©mon,63,1000000,1.0,75,Baokkieãƒã‚ªãƒƒã‚­ãƒ¼,Simisear,88.1,514,98,63,101,fire,,28.0,5,0,0.28258327686638596
514,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,5120,71,316,190,Spray PokÃ©mon,48,1000000,0.6,50,Hiyappuãƒ’ãƒ¤ãƒƒãƒ—,Panpour,88.1,515,53,48,64,water,,13.5,5,0,0.28258327686638596
515,"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,98,5120,71,498,75,Geyser PokÃ©mon,63,1000000,1.0,75,Hiyakkieãƒ’ãƒ¤ãƒƒã‚­ãƒ¼,Simipour,88.1,516,98,63,101,water,,29.0,5,0,0.28258327686638596
516,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,25,2560,71,292,190,Dream Eater PokÃ©mon,45,800000,0.6,76,Munnaãƒ ãƒ³ãƒŠ,Munna,50.0,517,67,55,24,psychic,,23.3,5,0,0.28258327686638596
517,"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,2560,71,487,75,Drowsing PokÃ©mon,85,800000,1.1,116,Musharnaãƒ ã‚·ãƒ£ãƒ¼ãƒŠ,Musharna,50.0,518,107,95,29,psychic,,60.5,5,0,0.28258327686638596
518,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,3840,71,264,255,Tiny Pigeon PokÃ©mon,50,1059860,0.3,50,Mamepatoãƒžãƒ¡ãƒ‘ãƒˆ,Pidove,50.0,519,36,30,43,normal,flying,2.1,5,0,0.28258327686638596
519,"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,77,3840,71,358,120,Wild Pigeon PokÃ©mon,62,1059860,0.6,62,Hatobohãƒãƒˆãƒ¼ãƒœãƒ¼,Tranquill,50.0,520,50,42,65,normal,flying,15.0,5,0,0.28258327686638596
